"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DX32","DX70","DX90","EMNT","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-06",,,,,,,,"0.15","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-07",,,,,,,,"0.17","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-08",,,,,,,,"0.00","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-09",,,,,,,,"0.27","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-10",,,,,,,,"1.83","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-11",,,,,,,,"6.36",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-12",,,,,,,,"4.43","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2026-01",,,,,,,,"4.25",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-01",,,,,,,,"2.29",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-02",,,,,,,,"0.03",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-03",,,,,,,,"0.87",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-04",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-05",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-06",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-07",,,,,,,,"0.13",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-08",,,,,,,,"0.05",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-09",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-10",,,,,,,,"0.30",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-11",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-12",,,,,,,,"5.92",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-01",,,,,,,,"0.01",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-02",,,,,,,,"0.04",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-03",,,,,,,,"1.22",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-04",,,,,,,,"0.17",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-05",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-06",,,,,,,,"0.01",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-07",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-08",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-09",,,,,,,,"0.25",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-10",,,,,,,,"0.18",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-11",,,,,,,,"1.22",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-12",,,,,,,,"2.29",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-01",,,,,,,,"9.21",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-02",,,,,,,,"4.89",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-04",,,,,,,,"0.04",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-05",,,,,,,,"0.16",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-06",,,,,,,,"0.13",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-07",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-08",,,,,,,,"2.79",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-09",,,,,,,,"0.08",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-10",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-11",,,,,,,,"0.29",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-12",,,,,,,,"3.38",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-01",,,,,,,,"2.29",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-02",,,,,,,,"11.62",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-03",,,,,,,,"2.81",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-04",,,,,,,,"0.83",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-05",,,,,,,,"0.06",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-06",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-07",,,,,,,,"0.01",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-08",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-09",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-10",,,,,,,,"0.01",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-11",,,,,,,,"0.03",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-12",,,,,,,,"0.11",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-01",,,,,,,,"0.70",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-02",,,,,,,,"2.17",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-03",,,,,,,,"1.83",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-04",,,,,,,,"0.25",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-05",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-06",,,,,,,,"0.08",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-07",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-08",,,,,,,,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-09",,,,,,,,"0.05",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-10",,,,,,,,"1.26",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-11",,,,,,,,"5.19",,,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-03",,,,,,,,"1.33",,,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-04",,,,,,,,"0.00","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-05",,,,,,,,"0.02","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-06",,,,,,,,"0.00","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-07",,,,,,,,"0.09","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-08",,,,,,,,"0.02","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-09",,,,,,,,"0.00","0.0",,,
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-01","3.4","9","0","14","0","40","89","1.52",,"58.0","68.0","47.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-02","4.0","9","0","8","0","45","83","0.02",,"59.0","68.0","50.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-03","5.1","16","0","9","0","43","86","1.31",,"57.7","66.1","49.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-04","5.8","39","0","11","0","50","86","0.00",,"62.1","69.3","54.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-05","6.0","48","0","8","0","53","79","0.00",,"63.4","68.5","58.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-06","6.3","119","0","27","0","58","84","0.00",,"67.1","73.2","61.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-07","6.0","308","0","31","0","61","84","0.11",,"71.1","77.0","65.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-08","5.6","522","0","31","0","61","86","0.00",,"71.9","78.4","65.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-09","5.1","669","0","28","0","59","88","0.01",,"69.9","76.8","63.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-10","4.0","757","0","22","2","52","91","0.44",,"66.6","75.1","58.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-11","2.7","808","0","16","2","49","91","0.00",,"64.7","73.5","55.8"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-12","3.6","808","0","4","0","40","73","7.27",,"56.2","63.1","49.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-01","2.2","2","0","18","0","43","80","0.00",,"60.0","69.8","50.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-02","3.8","33","0","16","0","42","89","0.03",,"60.7","72.2","49.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-03","5.4","56","0","17","0","45","86","1.22",,"62.6","71.5","53.8"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-04","6.3","125","0","14","3","53","99","0.20",,"65.2","73.2","57.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-05","6.0","161","0","20","0","53","86","0.00",,"65.4","71.6","59.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-06","6.0","315","0","30","0","61","83","0.00",,"70.1","76.7","63.6"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-07","5.8","518","0","31","0","63","87","0.00",,"71.5","77.7","65.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-08","5.6","821","0","31","0","64","89","0.00",,"74.8","81.4","68.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-09","5.1","1219","0","30","9","64","105","0.12",,"78.2","86.0","70.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-10","4.0","1383","0","31","1","56","94","0.28",,"70.3","76.9","63.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-11","3.4","1384","0","20","0","48","79","1.90",,"61.6","71.4","51.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-12","2.7","1389","0","7","0","45","84","2.55",,"58.8","66.6","51.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-01","4.3","0","0","7","0","43","75","6.86",,"57.2","64.8","49.6"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-02","4.9","3","0","9","0","42","81","3.66",,"57.4","65.9","48.8"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-03","5.6","4","0","3","0","46","78","6.57",,"58.5","64.8","52.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-04","5.4","26","0","10","0","50","87","0.11",,"62.8","69.4","56.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-05","6.0","50","0","15","0","53","75","0.21",,"64.9","69.6","60.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-06","6.0","139","0","27","0","61","77","0.00",,"68.0","72.7","63.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-07","5.4","438","0","31","2","62","90","0.00",,"74.6","81.8","67.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-08","5.6","786","0","31","3","67","94","2.24",,"76.2","83.0","69.5"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-09","5.1","1009","0","29","1","61","90","0.03",,"72.4","78.1","66.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-10","4.0","1142","0","30","1","51","94","0.00",,"69.2","77.6","60.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-11","2.9","1181","0","27","0","49","86","0.20",,"65.3","75.5","55.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-12","2.7","1196","0","11","0","49","85","3.09",,"62.1","70.6","53.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-01","3.1","6","0","5","0","44","81","1.89",,"58.6","66.4","50.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-02","4.5","9","0","2","0","45","80","9.07",,"58.1","64.2","52.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-03","5.4","9","0","5","0","49","73","2.98",,"59.6","66.3","53.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-04","5.6","14","0","10","0","46","80","0.53",,"61.1","68.0","54.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-05","5.8","14","0","3","0","55","71","0.09",,"62.9","67.6","58.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-06","5.6","106","0","25","0","59","85","0.00",,"67.9","73.8","62.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-07",,,,,,,,"0.00",,,,
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-08","5.1",,"0","31","0","62","88","0.00",,"73.3","80.5","66.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-09","5.4",,"0","28","5","59","107","0.00",,"71.5","78.0","65.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-10","4.0",,"0","29","0","53","85","0.00",,"67.6","75.1","60.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-11","3.1",,"0","18","0","46","79","0.00",,"61.9","71.3","52.5"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-12","2.2",,"0","9","0","45","84","0.04",,"58.6","67.1","50.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-01","2.7","0","0","12","0","43","80","0.99",,"57.5","67.4","47.6"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-02","4.5","2","0","8","0","47","86","2.79",,"59.0","67.0","51.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-03","6.0","2","0","6","0","44","78","1.11",,"58.3","65.2","51.5"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-04","5.6","9","0","7","0","50","79","0.19",,"61.1","67.5","54.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-05","5.8","61","0","17","0","56","88","0.00",,"65.4","71.3","59.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-06","6.3","151","0","25","0","60","81","0.01",,"67.9","73.5","62.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-07","6.0","279","0","31","0","61","78","0.00",,"69.1","74.9","63.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-08",,"544","0","31","0","63","89","0.00",,"73.6","80.3","66.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-09","5.6","776","0","29","0","65","85","0.02",,"73.0","78.7","67.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-10","4.5","881","0","28","1","54","92","0.96",,"68.1","75.8","60.5"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-11","3.4","899","0","14","0","48","85","4.33",,"63.1","70.0","56.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-12","2.7","907","0","16","0","45","83","2.69",,"61.6","70.2","53.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2026-01",,"23","0","18","0","43","86","1.43",,"62.5","72.7","52.3"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-01","7.4","56","0","16","0","36","89","1.59",,"60.0","70.5","49.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-02","8.1","56","0","18","0","42","82","0.01",,"60.4","71.9","48.9"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-03","5.1","72","0","18","0","39","89","1.19",,"58.6","70.6","46.7"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-04","5.1","164","0","23","5","48","99","0.00",,"66.6","78.6","54.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-05","5.6","279","0","30","4","51","94","0.00",,"68.4","79.2","57.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-06","5.4","609","0","29","15","59","109","0.00",,"75.9","89.1","62.7"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-07","5.1","1105","0","31","29","61","101","0.00",,"81.0","94.5","67.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-08","4.7","1572","0","31","21","62","104","0.00",,"80.1","93.1","67.0"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-09","4.3","1929","0","30","17","56","109","0.00",,"76.9","90.5","63.4"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-10","4.5","2049","0","29","7","47","98","0.64",,"67.8","80.4","55.3"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-12","4.3",,"0","7","0","36","89","7.88",,"54.3","64.0","44.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-01","6.0","2","0","18","0","35","79","0.14",,"59.1","70.6","47.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-02","7.8","59","0","18","1","38","90","0.00",,"61.5","73.8","49.2"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-03","6.5","139","0","26","3","41","90","1.72",,"64.5","76.5","52.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-04","6.7","245","0","25","4","49","98","0.31",,"67.0","78.6","55.4"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-05","6.3","383","0","31","4","50","97","0.00",,"69.1","80.7","57.4"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-06","5.8","776","0","30","18","59","104","0.00",,"78.1","92.0","64.2"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-07","5.8","1217","0","31","24","61","101","0.00",,"79.2","92.8","65.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-08","5.1","1776","0","31","27","65","110","0.00",,"83.0","96.7","69.4"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-09","4.5","2299","0","30","18","59","110","0.17",,"82.4","94.5","70.4"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-10","4.3","2548","0","31","8","52","96","0.01",,"73.0","85.0","61.0"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-11","6.0","2554","0","23","0","43","79","1.44",,"60.3","72.1","48.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2022-12","3.8","2558","0","8","0","36","85","2.89",,"56.0","65.8","46.2"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-01","6.5","0","0","4","0","36","74","8.66",,"54.5","63.4","45.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-02","6.3","0","0","11","0","39","80","7.85",,"55.1","65.6","44.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-03","6.0","0","0","6","0","39","76","6.89",,"56.2","64.6","47.8"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-04","5.8","78","0","23","4","45","93","0.01",,"65.1","77.1","53.1"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-05","5.4","150","0","25","1","48","91","0.52",,"65.8","75.3","56.2"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-06","4.9","263","0","27","2","54","93","0.02",,"68.6","78.2","58.9"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-07","5.1","797","0","31","27","59","104","0.00",,"82.2","96.8","67.7"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-08","4.7","1288","0","31","25","63","106","4.70",,"80.9","94.5","67.2"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-09","4.3","1562","0","30","5","58","100","0.00",,"74.1","83.5","64.8"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-10","4.9","1833","0","31","12","50","101","0.00",,"73.7","87.4","60.0"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2023-11","5.6","1894","0","28","0","46","89","0.71",,"65.5","78.0","53.0"
